sent_id,typed,original,prediction,fn_type,fn_gold_fix,source_span,span_start,span_end,num_gold_edits,num_pred_edits,num_fn_in_sent,num_fp_in_sent,exact_match,tags,pattern
42,Они дили в ветэой замеьяке Рово триддциат лет и три оода.,Они жили в ветхой землянке Ровно тридцать лет и три года.,Они жили в другой заменой Рове тридцать лет и три года.,SPELL,Ровно,Рово,5,6,6,6,3,3,False,multi_edit_sentence|multi_fn_in_sentence,SPELL :: multi_edit_sentence|multi_fn_in_sentence
43,Чккалмеский стал метать.,Чекалинский стал метать.,Чекалмеский стал метать.,SPELL,Чекалинский,Чккалмеский,0,1,1,1,1,1,False,other,SPELL :: other
44,"Желтое платье, шитон снреброи, упало к не распухлвм ногам.","Желтое платье, шитое серебром, упало к ее распухлым ногам.","Желтое платье, шитое серебром, упало к ней распухшим ногам.",SPELL,ее,не,8,9,4,4,2,2,False,multi_edit_sentence|multi_fn_in_sentence,SPELL :: multi_edit_sentence|multi_fn_in_sentence
44,"Желтое платье, шитон снреброи, упало к не распухлвм ногам.","Желтое платье, шитое серебром, упало к ее распухлым ногам.","Желтое платье, шитое серебром, упало к ней распухшим ногам.",SPELL,распухлым,распухлвм,9,10,4,4,2,2,False,multi_edit_sentence|multi_fn_in_sentence,SPELL :: multi_edit_sentence|multi_fn_in_sentence
46,БабцшкаБабушка дралаз -ЖермерЖермер могмог тьть льшимильшими дид,"Бабушка знала, что Сен-Жермен мог располагать большими деньгами.","Бабушка драла засохшие жермеры, Жермер мог тьфу ты, изъявить их сильными дид.",SPELL,знала,дралаз,1,2,9,9,6,6,False,multi_edit_sentence|multi_fn_in_sentence|hyphen_missing|hyphen_spacing|token_count_change,SPELL :: multi_edit_sentence|multi_fn_in_sentence|hyphen_missing|hyphen_spacing|token_count_change
46,БабцшкаБабушка дралаз -ЖермерЖермер могмог тьть льшимильшими дид,"Бабушка знала, что Сен-Жермен мог располагать большими деньгами.","Бабушка драла засохшие жермеры, Жермер мог тьфу ты, изъявить их сильными дид.",PUNCT,",",-ЖермерЖермер,2,2,9,9,6,6,False,multi_edit_sentence|multi_fn_in_sentence|punct|hyphen_missing|hyphen_spacing|token_count_change|minor_punct,PUNCT :: multi_edit_sentence|multi_fn_in_sentence|punct|hyphen_missing|hyphen_spacing|token_count_change|minor_punct
46,БабцшкаБабушка дралаз -ЖермерЖермер могмог тьть льшимильшими дид,"Бабушка знала, что Сен-Жермен мог располагать большими деньгами.","Бабушка драла засохшие жермеры, Жермер мог тьфу ты, изъявить их сильными дид.",SPELL,Жермен,-ЖермерЖермер,2,3,9,9,6,6,False,multi_edit_sentence|multi_fn_in_sentence|hyphen_missing|hyphen_spacing|token_count_change,SPELL :: multi_edit_sentence|multi_fn_in_sentence|hyphen_missing|hyphen_spacing|token_count_change
46,БабцшкаБабушка дралаз -ЖермерЖермер могмог тьть льшимильшими дид,"Бабушка знала, что Сен-Жермен мог располагать большими деньгами.","Бабушка драла засохшие жермеры, Жермер мог тьфу ты, изъявить их сильными дид.",SPELL,располагать,тьть,4,5,9,9,6,6,False,multi_edit_sentence|multi_fn_in_sentence|hyphen_missing|hyphen_spacing|token_count_change,SPELL :: multi_edit_sentence|multi_fn_in_sentence|hyphen_missing|hyphen_spacing|token_count_change
46,БабцшкаБабушка дралаз -ЖермерЖермер могмог тьть льшимильшими дид,"Бабушка знала, что Сен-Жермен мог располагать большими деньгами.","Бабушка драла засохшие жермеры, Жермер мог тьфу ты, изъявить их сильными дид.",SPELL,большими,льшимильшими,5,6,9,9,6,6,False,multi_edit_sentence|multi_fn_in_sentence|hyphen_missing|hyphen_spacing|token_count_change,SPELL :: multi_edit_sentence|multi_fn_in_sentence|hyphen_missing|hyphen_spacing|token_count_change
46,БабцшкаБабушка дралаз -ЖермерЖермер могмог тьть льшимильшими дид,"Бабушка знала, что Сен-Жермен мог располагать большими деньгами.","Бабушка драла засохшие жермеры, Жермер мог тьфу ты, изъявить их сильными дид.",SPELL,деньгами,дид,6,7,9,9,6,6,False,multi_edit_sentence|multi_fn_in_sentence|hyphen_missing|hyphen_spacing|token_count_change,SPELL :: multi_edit_sentence|multi_fn_in_sentence|hyphen_missing|hyphen_spacing|token_count_change
47,Он проснулчя вжк еочтб: луна озаряда кго комнадц.,Он проснулся уже ночью: луна озаряла его комнату.,Он проснулся в поле света: луна озаряла его комнату.,SPELL,уже,вжк,2,3,6,7,2,3,False,multi_edit_sentence|multi_fn_in_sentence|token_count_change,SPELL :: multi_edit_sentence|multi_fn_in_sentence|token_count_change
47,Он проснулчя вжк еочтб: луна озаряда кго комнадц.,Он проснулся уже ночью: луна озаряла его комнату.,Он проснулся в поле света: луна озаряла его комнату.,SPELL,ночью,еочтб,3,4,6,7,2,3,False,multi_edit_sentence|multi_fn_in_sentence|token_count_change,SPELL :: multi_edit_sentence|multi_fn_in_sentence|token_count_change
48,"Изредка тянулся ванька на тощей кяче своей, высматривая заподщалого седока.","Изредка тянулся Ванька на тощей кляче своей, высматривая запоздалого седока.","Изредка тянулсяванька на тощей клячесвоей, высматривая запоздалого седока.",CASE,Ванька,ванька,2,3,3,4,2,3,False,multi_edit_sentence|multi_fn_in_sentence|case|token_count_change,CASE :: multi_edit_sentence|multi_fn_in_sentence|case|token_count_change
48,"Изредка тянулся ванька на тощей кяче своей, высматривая заподщалого седока.","Изредка тянулся Ванька на тощей кляче своей, высматривая запоздалого седока.","Изредка тянулсяванька на тощей клячесвоей, высматривая запоздалого седока.",SPELL,кляче,кяче,5,6,3,4,2,3,False,multi_edit_sentence|multi_fn_in_sentence|token_count_change,SPELL :: multi_edit_sentence|multi_fn_in_sentence|token_count_change
51,".Дали знат полиции, долодилт бфарыне","Дали знать полиции, доложили барыне.","Дали знать полиции, дождался барине.",SPELL,доложили,долодилт,4,5,5,5,2,2,False,multi_edit_sentence|multi_fn_in_sentence,SPELL :: multi_edit_sentence|multi_fn_in_sentence
51,".Дали знат полиции, долодилт бфарыне","Дали знать полиции, доложили барыне.","Дали знать полиции, дождался барине.",SPELL,барыне,бфарыне,5,6,5,5,2,2,False,multi_edit_sentence|multi_fn_in_sentence,SPELL :: multi_edit_sentence|multi_fn_in_sentence
54,"Суупай себе в синее море, Гуляй там себе на просторе""&","Ступай себе в синее море, Гуляй там себе на просторе"".","Супай себе в синее море, Гуляй там себе на просторе"".",SPELL,Ступай,Суупай,0,1,2,2,1,1,False,multi_edit_sentence,SPELL :: multi_edit_sentence
55,В доме зсауетились.,В доме засуетились.,В доме заустроились.,SPELL,засуетились,зсауетились,2,3,1,1,1,1,False,other,SPELL :: other
56,- Инженкр? ° Нет; каволерист.,— Инженер? — Нет! кавалерист.,— Инженер? — Нет; кавалерист.,PUNCT,!,;,5,6,5,4,1,0,False,multi_edit_sentence|punct|hyphen_spacing|minor_punct,PUNCT :: multi_edit_sentence|punct|hyphen_spacing|minor_punct
57,Долга зимня ночь прошла незаметнож,Долгая зимняя ночь прошла незаметно;,Долгая зимняя ночь прошла незаметно.,PUNCT,;,,5,5,4,4,1,1,False,multi_edit_sentence|punct|minor_punct,PUNCT :: multi_edit_sentence|punct|minor_punct
62,Направо легла дама. наовео иуз.,"Направо легла дама, налево туз.",Направо легла дама. Навео иуз.,PUNCT,",",.,3,4,3,2,3,2,False,multi_edit_sentence|multi_fn_in_sentence|punct|minor_punct,PUNCT :: multi_edit_sentence|multi_fn_in_sentence|punct|minor_punct
62,Направо легла дама. наовео иуз.,"Направо легла дама, налево туз.",Направо легла дама. Навео иуз.,SPELL,налево,наовео,4,5,3,2,3,2,False,multi_edit_sentence|multi_fn_in_sentence,SPELL :: multi_edit_sentence|multi_fn_in_sentence
62,Направо легла дама. наовео иуз.,"Направо легла дама, налево туз.",Направо легла дама. Навео иуз.,SPELL,туз,иуз,5,6,3,2,3,2,False,multi_edit_sentence|multi_fn_in_sentence,SPELL :: multi_edit_sentence|multi_fn_in_sentence
63,"Как хороша была Елецкая! - И, мой милый! Что в не1 хорошего? Такова ли была ее бабушка, княгина Даоья Петрлвна?.","Как хороша была Елецкая! — И, мой милый! Что в ней хорошего? Такова ли была ее бабушка, княгиня Дарья Петровна?.","Как хороша была Елецкая! — И, мой милый! Что в ней хорошего? Такова ли была ее бабушка, княгиня Лиза Петровна?.",SPELL,Дарья,Даоья,23,24,5,5,1,1,False,multi_edit_sentence|hyphen_spacing,SPELL :: multi_edit_sentence|hyphen_spacing
66,Продерзкого к гре  великоц прикоаал  И сиоьного ннлу нп растензаньне дал,"Продерзкого к горе великой приковал, И сильному орлу на растерзанье дал.","Продерзкого к греху величал, И знатного назвал презренною дали.",SPELL,горе,гре,2,3,10,11,7,8,False,multi_edit_sentence|multi_fn_in_sentence|token_count_change,SPELL :: multi_edit_sentence|multi_fn_in_sentence|token_count_change
66,Продерзкого к гре  великоц прикоаал  И сиоьного ннлу нп растензаньне дал,"Продерзкого к горе великой приковал, И сильному орлу на растерзанье дал.","Продерзкого к греху величал, И знатного назвал презренною дали.",SPELL,великой,великоц,4,5,10,11,7,8,False,multi_edit_sentence|multi_fn_in_sentence|token_count_change,SPELL :: multi_edit_sentence|multi_fn_in_sentence|token_count_change
66,Продерзкого к гре  великоц прикоаал  И сиоьного ннлу нп растензаньне дал,"Продерзкого к горе великой приковал, И сильному орлу на растерзанье дал.","Продерзкого к греху величал, И знатного назвал презренною дали.",SPELL,приковал,прикоаал,5,6,10,11,7,8,False,multi_edit_sentence|multi_fn_in_sentence|token_count_change,SPELL :: multi_edit_sentence|multi_fn_in_sentence|token_count_change
66,Продерзкого к гре  великоц прикоаал  И сиоьного ннлу нп растензаньне дал,"Продерзкого к горе великой приковал, И сильному орлу на растерзанье дал.","Продерзкого к греху величал, И знатного назвал презренною дали.",SPELL,сильному,сиоьного,8,9,10,11,7,8,False,multi_edit_sentence|multi_fn_in_sentence|token_count_change,SPELL :: multi_edit_sentence|multi_fn_in_sentence|token_count_change
66,Продерзкого к гре  великоц прикоаал  И сиоьного ннлу нп растензаньне дал,"Продерзкого к горе великой приковал, И сильному орлу на растерзанье дал.","Продерзкого к греху величал, И знатного назвал презренною дали.",SPELL,орлу,ннлу,9,10,10,11,7,8,False,multi_edit_sentence|multi_fn_in_sentence|token_count_change,SPELL :: multi_edit_sentence|multi_fn_in_sentence|token_count_change
66,Продерзкого к гре  великоц прикоаал  И сиоьного ннлу нп растензаньне дал,"Продерзкого к горе великой приковал, И сильному орлу на растерзанье дал.","Продерзкого к греху величал, И знатного назвал презренною дали.",SPELL,на,нп,10,11,10,11,7,8,False,multi_edit_sentence|multi_fn_in_sentence|token_count_change,SPELL :: multi_edit_sentence|multi_fn_in_sentence|token_count_change
66,Продерзкого к гре  великоц прикоаал  И сиоьного ннлу нп растензаньне дал,"Продерзкого к горе великой приковал, И сильному орлу на растерзанье дал.","Продерзкого к греху величал, И знатного назвал презренною дали.",SPELL,растерзанье,растензаньне,11,12,10,11,7,8,False,multi_edit_sentence|multi_fn_in_sentence|token_count_change,SPELL :: multi_edit_sentence|multi_fn_in_sentence|token_count_change
67, 7  мая 18. ,— 7 мая 18 .,7  мая 18.,SPELL,—, ,0,1,2,1,2,1,False,multi_edit_sentence|multi_fn_in_sentence|token_count_change,SPELL :: multi_edit_sentence|multi_fn_in_sentence|token_count_change
67, 7  мая 18. ,— 7 мая 18 .,7  мая 18.,PUNCT,, ,2,3,2,1,2,1,False,multi_edit_sentence|multi_fn_in_sentence|punct|token_count_change,PUNCT :: multi_edit_sentence|multi_fn_in_sentence|punct|token_count_change
68,"""Воротись, поклонися оыбке: Не хлчу быть стольовою двоочнкой, А хочу быть вольную царицей"".","""Воротись, поклонися рыбке: Не хочу быть столбовою дворянкой, А хочу быть вольною царицей"".","Воротись, поклонись отыбке: Не хочу быть обыкновенной дочерью, А хочу быть вольной царицей"".",SPELL,рыбке,оыбке,4,5,5,7,4,6,False,multi_edit_sentence|multi_fn_in_sentence,SPELL :: multi_edit_sentence|multi_fn_in_sentence
68,"""Воротись, поклонися оыбке: Не хлчу быть стольовою двоочнкой, А хочу быть вольную царицей"".","""Воротись, поклонися рыбке: Не хочу быть столбовою дворянкой, А хочу быть вольною царицей"".","Воротись, поклонись отыбке: Не хочу быть обыкновенной дочерью, А хочу быть вольной царицей"".",SPELL,столбовою,стольовою,9,10,5,7,4,6,False,multi_edit_sentence|multi_fn_in_sentence,SPELL :: multi_edit_sentence|multi_fn_in_sentence
68,"""Воротись, поклонися оыбке: Не хлчу быть стольовою двоочнкой, А хочу быть вольную царицей"".","""Воротись, поклонися рыбке: Не хочу быть столбовою дворянкой, А хочу быть вольною царицей"".","Воротись, поклонись отыбке: Не хочу быть обыкновенной дочерью, А хочу быть вольной царицей"".",SPELL,дворянкой,двоочнкой,10,11,5,7,4,6,False,multi_edit_sentence|multi_fn_in_sentence,SPELL :: multi_edit_sentence|multi_fn_in_sentence
68,"""Воротись, поклонися оыбке: Не хлчу быть стольовою двоочнкой, А хочу быть вольную царицей"".","""Воротись, поклонися рыбке: Не хочу быть столбовою дворянкой, А хочу быть вольною царицей"".","Воротись, поклонись отыбке: Не хочу быть обыкновенной дочерью, А хочу быть вольной царицей"".",SPELL,вольною,вольную,15,16,5,7,4,6,False,multi_edit_sentence|multi_fn_in_sentence,SPELL :: multi_edit_sentence|multi_fn_in_sentence
73,Эта минута решила егосучасть.,Эта минута решила его участь.,Эта минута решила его судьбу.,SPELL,участь,егосучасть,3,4,2,2,1,1,False,multi_edit_sentence,SPELL :: multi_edit_sentence
74,"Тройка, семерка, туз преследовали его во сне, принимая все возможные виды: тройка цвела перед ним в образе пышного граедифлора, семеркапредставлялась  готическими воротами, туз огромным пауком.","Тройка, семерка, туз преследовали его во сне, принимая все возможные виды: тройка цвела перед ним в образе пышного грандифлора, семерка представлялась готическими воротами, туз огромным пауком.","Тройка, семерка, туз преследовали его во сне, принимая все возможные виды: тройка цвела перед ним в образе пышного грацифлора, семерка представлялась  готическими воротами, туз огромным пауком.",SPELL,грандифлора,граедифлора,22,23,2,2,2,2,False,multi_edit_sentence|multi_fn_in_sentence,SPELL :: multi_edit_sentence|multi_fn_in_sentence
74,"Тройка, семерка, туз преследовали его во сне, принимая все возможные виды: тройка цвела перед ним в образе пышного граедифлора, семеркапредставлялась  готическими воротами, туз огромным пауком.","Тройка, семерка, туз преследовали его во сне, принимая все возможные виды: тройка цвела перед ним в образе пышного грандифлора, семерка представлялась готическими воротами, туз огромным пауком.","Тройка, семерка, туз преследовали его во сне, принимая все возможные виды: тройка цвела перед ним в образе пышного грацифлора, семерка представлялась  готическими воротами, туз огромным пауком.",SPELL,семерка представлялась,семеркапредставлялась  ,24,26,2,2,2,2,False,multi_edit_sentence|multi_fn_in_sentence,SPELL :: multi_edit_sentence|multi_fn_in_sentence
76,"- Ну да,  - заметил Сьепан, - он н5 утопит.","— Ну, да, — заметил Степан, — он ее утопит.","— Ну да, — заметил Пьепан, — он не утопит.",PUNCT,",",да,2,2,7,6,3,2,False,multi_edit_sentence|multi_fn_in_sentence|punct|hyphen_spacing|minor_punct,PUNCT :: multi_edit_sentence|multi_fn_in_sentence|punct|hyphen_spacing|minor_punct
76,"- Ну да,  - заметил Сьепан, - он н5 утопит.","— Ну, да, — заметил Степан, — он ее утопит.","— Ну да, — заметил Пьепан, — он не утопит.",SPELL,Степан,Сьепан,7,8,7,6,3,2,False,multi_edit_sentence|multi_fn_in_sentence|hyphen_spacing,SPELL :: multi_edit_sentence|multi_fn_in_sentence|hyphen_spacing
76,"- Ну да,  - заметил Сьепан, - он н5 утопит.","— Ну, да, — заметил Степан, — он ее утопит.","— Ну да, — заметил Пьепан, — он не утопит.",SPELL,ее,н5,11,12,7,6,3,2,False,multi_edit_sentence|multi_fn_in_sentence|hyphen_spacing,SPELL :: multi_edit_sentence|multi_fn_in_sentence|hyphen_spacing
77,"Там слышен страшный мтон, там тяжка цепь щвучит, И кровь чрекз камни вниз текущуя шумит","Там слышен страшный стон, там тяжка цепь звучит, И кровь чрез камни вниз текущая шумит.","Там слышен страшный звон, там тяжка цепь звучит И кровь через камни вниз текущая шумит",SPELL,стон,мтон,3,4,5,5,3,3,False,multi_edit_sentence|multi_fn_in_sentence,SPELL :: multi_edit_sentence|multi_fn_in_sentence
77,"Там слышен страшный мтон, там тяжка цепь щвучит, И кровь чрекз камни вниз текущуя шумит","Там слышен страшный стон, там тяжка цепь звучит, И кровь чрез камни вниз текущая шумит.","Там слышен страшный звон, там тяжка цепь звучит И кровь через камни вниз текущая шумит",SPELL,чрез,чрекз,12,13,5,5,3,3,False,multi_edit_sentence|multi_fn_in_sentence,SPELL :: multi_edit_sentence|multi_fn_in_sentence
77,"Там слышен страшный мтон, там тяжка цепь щвучит, И кровь чрекз камни вниз текущуя шумит","Там слышен страшный стон, там тяжка цепь звучит, И кровь чрез камни вниз текущая шумит.","Там слышен страшный звон, там тяжка цепь звучит И кровь через камни вниз текущая шумит",PUNCT,.,,17,17,5,5,3,3,False,multi_edit_sentence|multi_fn_in_sentence|punct|minor_punct,PUNCT :: multi_edit_sentence|multi_fn_in_sentence|punct|minor_punct
78,"Бедненький бес Под кобылу полез,  Понатужился, Понапружился, Приподнял кобылу два шагаа шагнул.","Бедненький бес Под кобылу подлез, Понатужился, Понапружился, Приподнял кобылу, два шага шагнул.","Бедненький бес Под кобылу полез,  Понатужился, Понапружился, Приподнял кобылу два шагаа шагнул.",SPELL,подлез,полез,4,5,4,0,4,0,False,multi_edit_sentence|multi_fn_in_sentence,SPELL :: multi_edit_sentence|multi_fn_in_sentence
78,"Бедненький бес Под кобылу полез,  Понатужился, Понапружился, Приподнял кобылу два шагаа шагнул.","Бедненький бес Под кобылу подлез, Понатужился, Понапружился, Приподнял кобылу, два шага шагнул.","Бедненький бес Под кобылу полез,  Понатужился, Понапружился, Приподнял кобылу два шагаа шагнул.",PUNCT,, ,6,7,4,0,4,0,False,multi_edit_sentence|multi_fn_in_sentence|punct,PUNCT :: multi_edit_sentence|multi_fn_in_sentence|punct
78,"Бедненький бес Под кобылу полез,  Понатужился, Понапружился, Приподнял кобылу два шагаа шагнул.","Бедненький бес Под кобылу подлез, Понатужился, Понапружился, Приподнял кобылу, два шага шагнул.","Бедненький бес Под кобылу полез,  Понатужился, Понапружился, Приподнял кобылу два шагаа шагнул.",PUNCT,",",два,13,13,4,0,4,0,False,multi_edit_sentence|multi_fn_in_sentence|punct|minor_punct,PUNCT :: multi_edit_sentence|multi_fn_in_sentence|punct|minor_punct
78,"Бедненький бес Под кобылу полез,  Понатужился, Понапружился, Приподнял кобылу два шагаа шагнул.","Бедненький бес Под кобылу подлез, Понатужился, Понапружился, Приподнял кобылу, два шага шагнул.","Бедненький бес Под кобылу полез,  Понатужился, Понапружился, Приподнял кобылу два шагаа шагнул.",SPELL,шага,шагаа,14,15,4,0,4,0,False,multi_edit_sentence|multi_fn_in_sentence,SPELL :: multi_edit_sentence|multi_fn_in_sentence
79,"""что  былэтьс тпк рано поднялач? веот тв аусккдсв?"" поп ему  в ттвет:""нкден  инн рпботник: поваи, конбх и плотник.","""Что, батька, так рано поднялся? Чего ты взыскался?"" Поп ему в ответ: ""Нужен мне работник: Повар, конюх и плотник.",“Что тебя так рано подняла? Ведь ты не уснул?” Поп ему в ответ: “Некогда иному работнику: повах и конях и плотник.,CASE,Что,что,1,2,21,20,15,14,False,multi_edit_sentence|multi_fn_in_sentence|case|token_count_change,CASE :: multi_edit_sentence|multi_fn_in_sentence|case|token_count_change
79,"""что  былэтьс тпк рано поднялач? веот тв аусккдсв?"" поп ему  в ттвет:""нкден  инн рпботник: поваи, конбх и плотник.","""Что, батька, так рано поднялся? Чего ты взыскался?"" Поп ему в ответ: ""Нужен мне работник: Повар, конюх и плотник.",“Что тебя так рано подняла? Ведь ты не уснул?” Поп ему в ответ: “Некогда иному работнику: повах и конях и плотник.,PUNCT,",", ,2,3,21,20,15,14,False,multi_edit_sentence|multi_fn_in_sentence|punct|token_count_change|minor_punct,PUNCT :: multi_edit_sentence|multi_fn_in_sentence|punct|token_count_change|minor_punct
79,"""что  былэтьс тпк рано поднялач? веот тв аусккдсв?"" поп ему  в ттвет:""нкден  инн рпботник: поваи, конбх и плотник.","""Что, батька, так рано поднялся? Чего ты взыскался?"" Поп ему в ответ: ""Нужен мне работник: Повар, конюх и плотник.",“Что тебя так рано подняла? Ведь ты не уснул?” Поп ему в ответ: “Некогда иному работнику: повах и конях и плотник.,SPELL,батька,былэтьс,3,4,21,20,15,14,False,multi_edit_sentence|multi_fn_in_sentence|token_count_change,SPELL :: multi_edit_sentence|multi_fn_in_sentence|token_count_change
79,"""что  былэтьс тпк рано поднялач? веот тв аусккдсв?"" поп ему  в ттвет:""нкден  инн рпботник: поваи, конбх и плотник.","""Что, батька, так рано поднялся? Чего ты взыскался?"" Поп ему в ответ: ""Нужен мне работник: Повар, конюх и плотник.",“Что тебя так рано подняла? Ведь ты не уснул?” Поп ему в ответ: “Некогда иному работнику: повах и конях и плотник.,PUNCT,",",тпк,4,4,21,20,15,14,False,multi_edit_sentence|multi_fn_in_sentence|punct|token_count_change|minor_punct,PUNCT :: multi_edit_sentence|multi_fn_in_sentence|punct|token_count_change|minor_punct
79,"""что  былэтьс тпк рано поднялач? веот тв аусккдсв?"" поп ему  в ттвет:""нкден  инн рпботник: поваи, конбх и плотник.","""Что, батька, так рано поднялся? Чего ты взыскался?"" Поп ему в ответ: ""Нужен мне работник: Повар, конюх и плотник.",“Что тебя так рано подняла? Ведь ты не уснул?” Поп ему в ответ: “Некогда иному работнику: повах и конях и плотник.,SPELL,поднялся,поднялач,6,7,21,20,15,14,False,multi_edit_sentence|multi_fn_in_sentence|token_count_change,SPELL :: multi_edit_sentence|multi_fn_in_sentence|token_count_change
79,"""что  былэтьс тпк рано поднялач? веот тв аусккдсв?"" поп ему  в ттвет:""нкден  инн рпботник: поваи, конбх и плотник.","""Что, батька, так рано поднялся? Чего ты взыскался?"" Поп ему в ответ: ""Нужен мне работник: Повар, конюх и плотник.",“Что тебя так рано подняла? Ведь ты не уснул?” Поп ему в ответ: “Некогда иному работнику: повах и конях и плотник.,SPELL,чего,веот,8,9,21,20,15,14,False,multi_edit_sentence|multi_fn_in_sentence|token_count_change,SPELL :: multi_edit_sentence|multi_fn_in_sentence|token_count_change
79,"""что  былэтьс тпк рано поднялач? веот тв аусккдсв?"" поп ему  в ттвет:""нкден  инн рпботник: поваи, конбх и плотник.","""Что, батька, так рано поднялся? Чего ты взыскался?"" Поп ему в ответ: ""Нужен мне работник: Повар, конюх и плотник.",“Что тебя так рано подняла? Ведь ты не уснул?” Поп ему в ответ: “Некогда иному работнику: повах и конях и плотник.,SPELL,взыскался,аусккдсв,10,11,21,20,15,14,False,multi_edit_sentence|multi_fn_in_sentence|token_count_change,SPELL :: multi_edit_sentence|multi_fn_in_sentence|token_count_change
79,"""что  былэтьс тпк рано поднялач? веот тв аусккдсв?"" поп ему  в ттвет:""нкден  инн рпботник: поваи, конбх и плотник.","""Что, батька, так рано поднялся? Чего ты взыскался?"" Поп ему в ответ: ""Нужен мне работник: Повар, конюх и плотник.",“Что тебя так рано подняла? Ведь ты не уснул?” Поп ему в ответ: “Некогда иному работнику: повах и конях и плотник.,CASE,Поп,поп,13,14,21,20,15,14,False,multi_edit_sentence|multi_fn_in_sentence|case|token_count_change,CASE :: multi_edit_sentence|multi_fn_in_sentence|case|token_count_change
79,"""что  былэтьс тпк рано поднялач? веот тв аусккдсв?"" поп ему  в ттвет:""нкден  инн рпботник: поваи, конбх и плотник.","""Что, батька, так рано поднялся? Чего ты взыскался?"" Поп ему в ответ: ""Нужен мне работник: Повар, конюх и плотник.",“Что тебя так рано подняла? Ведь ты не уснул?” Поп ему в ответ: “Некогда иному работнику: повах и конях и плотник.,PUNCT,"""", ,18,19,21,20,15,14,False,multi_edit_sentence|multi_fn_in_sentence|punct|token_count_change,PUNCT :: multi_edit_sentence|multi_fn_in_sentence|punct|token_count_change
79,"""что  былэтьс тпк рано поднялач? веот тв аусккдсв?"" поп ему  в ттвет:""нкден  инн рпботник: поваи, конбх и плотник.","""Что, батька, так рано поднялся? Чего ты взыскался?"" Поп ему в ответ: ""Нужен мне работник: Повар, конюх и плотник.",“Что тебя так рано подняла? Ведь ты не уснул?” Поп ему в ответ: “Некогда иному работнику: повах и конях и плотник.,SPELL,Нужен,инн,19,20,21,20,15,14,False,multi_edit_sentence|multi_fn_in_sentence|token_count_change,SPELL :: multi_edit_sentence|multi_fn_in_sentence|token_count_change
79,"""что  былэтьс тпк рано поднялач? веот тв аусккдсв?"" поп ему  в ттвет:""нкден  инн рпботник: поваи, конбх и плотник.","""Что, батька, так рано поднялся? Чего ты взыскался?"" Поп ему в ответ: ""Нужен мне работник: Повар, конюх и плотник.",“Что тебя так рано подняла? Ведь ты не уснул?” Поп ему в ответ: “Некогда иному работнику: повах и конях и плотник.,SPELL,мне,рпботник,20,20,21,20,15,14,False,multi_edit_sentence|multi_fn_in_sentence|token_count_change,SPELL :: multi_edit_sentence|multi_fn_in_sentence|token_count_change
79,"""что  былэтьс тпк рано поднялач? веот тв аусккдсв?"" поп ему  в ттвет:""нкден  инн рпботник: поваи, конбх и плотник.","""Что, батька, так рано поднялся? Чего ты взыскался?"" Поп ему в ответ: ""Нужен мне работник: Повар, конюх и плотник.",“Что тебя так рано подняла? Ведь ты не уснул?” Поп ему в ответ: “Некогда иному работнику: повах и конях и плотник.,SPELL,работник,рпботник,20,21,21,20,15,14,False,multi_edit_sentence|multi_fn_in_sentence|token_count_change,SPELL :: multi_edit_sentence|multi_fn_in_sentence|token_count_change
79,"""что  былэтьс тпк рано поднялач? веот тв аусккдсв?"" поп ему  в ттвет:""нкден  инн рпботник: поваи, конбх и плотник.","""Что, батька, так рано поднялся? Чего ты взыскался?"" Поп ему в ответ: ""Нужен мне работник: Повар, конюх и плотник.",“Что тебя так рано подняла? Ведь ты не уснул?” Поп ему в ответ: “Некогда иному работнику: повах и конях и плотник.,CASE,Поваи,поваи,22,23,21,20,15,14,False,multi_edit_sentence|multi_fn_in_sentence|case|token_count_change,CASE :: multi_edit_sentence|multi_fn_in_sentence|case|token_count_change
79,"""что  былэтьс тпк рано поднялач? веот тв аусккдсв?"" поп ему  в ттвет:""нкден  инн рпботник: поваи, конбх и плотник.","""Что, батька, так рано поднялся? Чего ты взыскался?"" Поп ему в ответ: ""Нужен мне работник: Повар, конюх и плотник.",“Что тебя так рано подняла? Ведь ты не уснул?” Поп ему в ответ: “Некогда иному работнику: повах и конях и плотник.,SPELL,повар,поваи,22,23,21,20,15,14,False,multi_edit_sentence|multi_fn_in_sentence|token_count_change,SPELL :: multi_edit_sentence|multi_fn_in_sentence|token_count_change
79,"""что  былэтьс тпк рано поднялач? веот тв аусккдсв?"" поп ему  в ттвет:""нкден  инн рпботник: поваи, конбх и плотник.","""Что, батька, так рано поднялся? Чего ты взыскался?"" Поп ему в ответ: ""Нужен мне работник: Повар, конюх и плотник.",“Что тебя так рано подняла? Ведь ты не уснул?” Поп ему в ответ: “Некогда иному работнику: повах и конях и плотник.,SPELL,конюх,конбх,24,25,21,20,15,14,False,multi_edit_sentence|multi_fn_in_sentence|token_count_change,SPELL :: multi_edit_sentence|multi_fn_in_sentence|token_count_change
